Internal ID,Name,Display Name,Description,Type,Sales Type,CATEGORY,SUB-CATEGORY,PROFIT CENTER,BRAND
22475,5313130000080,RAIN  FNNP 8ML PADYAK,RAIN NAIL POLISH 8ML PADYAK,Assembly,,Nail Care,Nail Polish,,Rain Nail Polish
18698,5313131000001,RAIN  FNNI GET IN SHAPE MANICURE KIT,RAIN GET IN SHAPE MANICURE KIT,Assembly,,General Merchandise,Nail Implements,CMDS01,Rain by Colortrends
18699,5313131000002,RAIN  FNNI 6IN1 MANICURE SET,RAIN 6-IN-1 MANICURE SET,Assembly,,General Merchandise,Nail Implements,CMDS01,Rain by Colortrends
18700,5313131000003,RAIN  FNNI NAIL GROOMING STARTER KIT,RAIN NAIL GROOMING STARTER KIT,Assembly,,General Merchandise,Nail Implements,CMDS01,Rain by Colortrends
18701,5313131000004,RAIN  FNNI FLOWER POWER MANICURE SET,RAIN FLOWER POWER MANICURE SET,Assembly,,General Merchandise,Nail Implements,CMDS01,Rain by Colortrends
18702,5313131000005,RAIN  FNNI KEEP 'EM NEAT MANICURE KIT,RAIN KEEP 'EM NEAT MANICURE KIT,Assembly,,General Merchandise,Nail Implements,CMDS01,Rain by Colortrends
18703,5313131000006,RAIN  FNNI ITZY GLITZY MANICURE KIT,RAIN ITZY GLITZY MANICURE KIT,Assembly,,General Merchandise,Nail Implements,CMDS01,Rain by Colortrends
18704,5313131000007,RAIN  FNNI FLAWLESS NAILS MANI KIT,RAIN FLAWLESS NAILS MANICURE KIT,Assembly,,General Merchandise,Nail Implements,CMDS01,Rain by Colortrends
18705,5313131000008,RAIN  FNNI MANI MUST-HAVE SET,RAIN MANI MUST-HAVE SET,Assembly,,General Merchandise,Nail Implements,CMDS01,Rain by Colortrends
18706,5313131000009,RAIN  FNNI 5IN1 MINI GROOMING KIT,RAIN 5-IN-1 MINI GROOMING KIT,Assembly,,General Merchandise,Nail Implements,CMDS01,Rain by Colortrends
18707,5313131000010,RAIN  FNNI 4PC DIY GROOMING SET,RAIN 4PC DIY GROOMING SET,Assembly,,General Merchandise,Nail Implements,CMDS01,Rain by Colortrends
17289,5313140000001,FACCENFNFO 60ML BLUSH ANTIBACTERIAL,FOOT ACCENT BY CHIC ANTIBACTERIAL FOOT BLUSH 60ML,Assembly,,Nail Care,Foot Care,,Foot Accent by Chic
17288,5313140000002,FACCENFNFO 60ML BLUSH DEODORIZING,FOOT ACCENT BY CHIC DEODORIZING FOOT BLUSH 60ML,Assembly,,Nail Care,Foot Care,,Foot Accent by Chic
17287,5313140000003,FACCENFNFO 50G  POWDER DEODORIZING,FOOT ACCENT BY CHIC DEODORIZING FOOT POWDER 50G,Assembly,,Nail Care,Foot Care,CNAI01,Foot Accent by Chic
17286,5313140000004,FACCENFNFO 60ML SPRAY DEODORIZING,FOOT ACCENT BY CHIC DEODORIZING FOOT SPRAY 60ML,Assembly,,Nail Care,Foot Care,,Foot Accent by Chic
17282,5313140000005,FACCENFNFO 60ML SPRAY MINERAL,FOOT ACCENT BY CHIC MINERAL FOOT SPRAY 60ML,Assembly,,Nail Care,Foot Care,,Foot Accent by Chic
28819,5313140000006,FACCENFNFO 100ML SPRAY SPORTS ACTIVE,FOOT ACCENT BY CHIC SPORTS ACTIVE FOOT SPRAY 100ML,Assembly,,Nail Care,Foot Care,CNAI01,Foot Accent by Chic
28820,5313140000007,FACCENFNFO 50G  POWDER SPORTS ACTIVE,FOOT ACCENT BY CHIC SPORTS ACTIVE FOOT POWDER 50G,Assembly,,Nail Care,Foot Care,CNAI01,Foot Accent by Chic
7550,5313161701091,MANIMP-CUTEX CUTICLE PUSHER,MANIMP-CUTEX CUTICLE PUSHER,Assembly,,Others,,,Bobbie Nails
7551,5313161701111,MANIMP-CUTEX SLANTED-TIP TWEEZOR,MANIMP-CUTEX SLANTED-TIP TWEEZOR,Assembly,,Others,,,Bobbie Nails
7552,5313161701170,MANIMP-ND Tools - 3-PC N. ART DOTTING PE,MANIMP-ND Tools - 3-PC N. ART DOTTING PE,Assembly,,Others,,,Bobbie Nails
7553,5313161701171,MANIMP-ND Tools - 6-PC N. ART BRUSH SET,MANIMP-ND Tools - 6-PC N. ART BRUSH SET,Assembly,,Others,,,Bobbie Nails
7554,5313161701172,MANIMP-ND Tools - 8- PC N. ART BRUSH SET,MANIMP-ND Tools - 8- PC N. ART BRUSH SET,Assembly,,Others,,,Bobbie Nails
7555,5313161701173,MANIMP-ND Tools - 12-PC N. ART BRUSH SET,MANIMP-ND Tools - 12-PC N. ART BRUSH SET,Assembly,,Others,,,Bobbie Nails
7556,5313162101006,MANIMP-CUTEX N.IMPL CALLOUS REMOVER,MANIMP-CUTEX N.IMPL CALLOUS REMOVER,Assembly,,Others,,,Bobbie Nails
7557,5313163802098,NALPOL-BNC 12ML EXACTLY RED,NALPOL-BNC 12ML EXACTLY RED,Assembly,,Others,,,Bobbie Nails
7558,5313163802914,NALPOL-CNC 11ML BOUDOIR COL.- LINGERIE,NALPOL-CNC 11ML BOUDOIR COL.- LINGERIE,Assembly,,Others,,,Chic Nail Color
7559,5313163802938,NALPOL-CNC 11ML FANGIRL COL. - SUPERFAN,NALPOL-CNC 11ML FANGIRL COL. - SUPERFAN,Assembly,,Others,,,Chic Nail Color
7560,5313163802957,NALPOL-CNC 11ML QUEEN COLL.- CONTESSA,NALPOL-CNC 11ML QUEEN COLL.- CONTESSA,Assembly,,Others,,,Chic Nail Color
7561,5313164001072,MAKEUP-BOBBIE COS B.TOOLS -FOUN BRUSH,MAKEUP-BOBBIE COS B.TOOLS -FOUN BRUSH,Assembly,,Others,,,Bobbie Cosmetics
7562,5313164001073,"MAKEUP-BOBBIE COS B.TOOLS -EYE """"C"""" BR","MAKEUP-BOBBIE COS B.TOOLS -EYE """"C"""" BR",Assembly,,Others,,,Bobbie Cosmetics
7563,5313164001074,MAKEUP-BOBBIE COS B.TOOLS -ANGLED B.BRUS,MAKEUP-BOBBIE COS B.TOOLS -ANGLED B.BRUS,Assembly,,Others,,,Bobbie Cosmetics
7564,5313164001103,MAKEUP-B.C. BEAUTY TOOLS- TOE N.CLIPPER,MAKEUP-B.C. BEAUTY TOOLS- TOE N.CLIPPER,Assembly,,Others,,,Bobbie Cosmetics
7565,5313164001104,MAKEUP-B.C. BEAUTY TOOLS- TOE. N. NIPPER,MAKEUP-B.C. BEAUTY TOOLS- TOE. N. NIPPER,Assembly,,Others,,,Bobbie Cosmetics
7566,5313164001106,MAKEUP-B.C. BEAUTY TOOLS- NAIL BRUSH BIG,MAKEUP-B.C. BEAUTY TOOLS- NAIL BRUSH BIG,Assembly,,Others,,,Bobbie Cosmetics
7567,5313164001107,MAKEUP-B.C. BEAUTY TOOLS- N.BRUSH SMALL,MAKEUP-B.C. BEAUTY TOOLS- N.BRUSH SMALL,Assembly,,Others,,,Bobbie Cosmetics
7568,5313164001108,MAKEUP-B.C. BEAUTY TOOLS- TOE SEPARATOR,MAKEUP-B.C. BEAUTY TOOLS- TOE SEPARATOR,Assembly,,Others,,,Bobbie Cosmetics
7569,5313164001109,MAKEUP-B.C. BEAUTY TOOLS- C. TRIMMER,MAKEUP-B.C. BEAUTY TOOLS- C. TRIMMER,Assembly,,Others,,,Bobbie Cosmetics
7570,5313164001111,MAKEUP-B.C. BEAUTY TOOLS- NAIL FILE,MAKEUP-B.C. BEAUTY TOOLS- NAIL FILE,Assembly,,Others,,,Bobbie Cosmetics
7571,5313164001112,MAKEUP-B.C. BEAUTY TOOLS- NAIL BUFFER,MAKEUP-B.C. BEAUTY TOOLS- NAIL BUFFER,Assembly,,Others,,,Bobbie Cosmetics
18082,5313210000001,BOBBIEMUBL 5G   BL COTTON PEACH,BOBBIE COSMETICS POPPIN' CHEEKS 5G IN COTTON PEACH,Assembly,,Make-up,Face,CMAK01,Bobbie Cosmetics
18083,5313210000002,BOBBIEMUBL 5G   BL POSEY PINK,BOBBIE COSMETICS POPPIN' CHEEKS 5G IN POSEY PINK,Assembly,,Make-up,Face,,Bobbie Cosmetics
18084,5313210000003,BOBBIEMUBL 5G   BL VIVA PLUM,BOBBIE COSMETICS POPPIN' CHEEKS 5G IN VIVA PLUM,Assembly,,Make-up,Face,,Bobbie Cosmetics
4922,5313210000004,BOBBIEMUBL 12G  RUNWAY CONTOUR KIT,BOBBIE COSMETICS INSTA-RUNWAY READY CONTOUR KIT 12G,Assembly,,Make-up,Face,CMAK01,Bobbie Cosmetics
18085,5313210000005,BOBBIEMUCN 4G   CONCEALER CN-01,BOBBIE COSMETICS POOF! CONCEALER 4G IN CN-01,Assembly,,Make-up,Face,,Bobbie Cosmetics
18086,5313210000006,BOBBIEMUCN 4G   CONCEALER CN-02,BOBBIE COSMETICS POOF! CONCEALER 4G IN CN-02,Assembly,,Make-up,Face,,Bobbie Cosmetics
18087,5313210000007,BOBBIEMUCN 4G   CONCEALER CN-03,BOBBIE COSMETICS POOF! CONCEALER 4G IN CN-03,Assembly,,Make-up,Face,,Bobbie Cosmetics
4923,5313210000008,BOBBIEMUFD 7G TRANSLUCENT GLOW,BOBBIE COSMETICS GLAM SKIN LUMINATING SETTING POWDER 7G IN TRANSLUCENT GLOW,Assembly,,Make-up,Face,CMAK01,Bobbie Cosmetics
4924,5313210000009,BOBBIEMUFD 7G MEDIUM GLOW,BOBBIE COSMETICS GLAM SKIN LUMINATING SETTING POWDER 7G IN MEDIUM GLOW,Assembly,,Make-up,Face,CMAK01,Bobbie Cosmetics
18088,5313210000010,BOBBIEMUBL 4G  JUST FAB,BOBBIE COSMETICS DEWY BEAUTY UNIVERSAL CREAM POT 4G IN JUST FAB,Assembly,,Make-up,Face,,Bobbie Cosmetics
18089,5313210000011,BOBBIEMUBL 4G  PRETTY SASSY,BOBBIE COSMETICS DEWY BEAUTY UNIVERSAL CREAM POT 4G IN PRETTY SASSY,Assembly,,Make-up,Face,,Bobbie Cosmetics
18090,5313210000012,BOBBIEMUBL 4G  HONEY LOVE,BOBBIE COSMETICS DEWY BEAUTY UNIVERSAL CREAM POT 4G IN HONEY LOVE,Assembly,,Make-up,Face,CMAK01,Bobbie Cosmetics
18172,5313210000041,BOBBIEMUFD 9G PB PINK PORCELAIN,BOBBIE COSMETICS DARE TO BE FAIR VALUE PACK 9G IN PINK PORCELAIN,Assembly,,Make-up,Face,,Bobbie Cosmetics
18173,5313210000042,BOBBIEMUFD 9G PB AMBER,BOBBIE COSMETICS DARE TO BE FAIR VALUE PACK 9G IN AMBER,Assembly,,Make-up,Face,,Bobbie Cosmetics
18174,5313210000043,BOBBIEMUFD 9G PB VANILLA,BOBBIE COSMETICS DARE TO BE FAIR VALUE PACK 9G IN VANILLA,Assembly,,Make-up,Face,,Bobbie Cosmetics
18175,5313210000044,BOBBIEMUFD 12G PB TENDER ROSE,BOBBIE COSMETICS DARE TO BE FAIR VALUE PACK 12G IN TENDER ROSE,Assembly,,Make-up,Face,,Bobbie Cosmetics
18176,5313210000045,BOBBIEMUFD 12G PB NATURAL BEIGE,BOBBIE COSMETICS DARE TO BE FAIR VALUE PACK 12G IN NATURAL BEIGE,Assembly,,Make-up,Face,,Bobbie Cosmetics
18177,5313210000046,BOBBIEMUFD 12G PB SOFT HONEY,BOBBIE COSMETICS DARE TO BE FAIR VALUE PACK 12G IN SOFT HONEY,Assembly,,Make-up,Face,,Bobbie Cosmetics
19001,5313210000047,BOBBIEMUFN GETAWAY GLAM SET D,BOBBIE COSMETICS GETAWAY GLAM SET D,Assembly,,Make-up,Face,CMAK01,Bobbie Cosmetics
21044,5313210000048,BOBBIEMUBL 3.3G FLIRTATIOUS,BOBBIE COSMETICS GLOW PLAY MARBLED UP BLUSH 3.3G IN FLIRTATIOUS,Assembly,,Make-up,Face,,Bobbie Cosmetics
21045,5313210000049,BOBBIEMUBL 3.3G GROOVY,BOBBIE COSMETICS GLOW PLAY MARBLED UP BLUSH 3.3G IN GROOVY,Assembly,,Make-up,Face,,Bobbie Cosmetics
21046,5313210000050,BOBBIEMUBL 3.3G ISSA MOOD,BOBBIE COSMETICS GLOW PLAY MARBLED UP BLUSH 3.3G IN ISSA MOOD,Assembly,,Make-up,Face,,Bobbie Cosmetics
21846,5313210000051,BOBBIEMUFD 12G TENDER ROSE PB 2,BOBBIE COSMETICS DARE TO BE FAIR VALUE PACK 2 12G IN TENDER ROSE,Assembly,,Make-up,Face,CMAK01,Bobbie Cosmetics
21847,5313210000052,BOBBIEMUFD 12G NATURAL BEIGE PB 2,BOBBIE COSMETICS DARE TO BE FAIR VALUE PACK 2 12G IN NATURAL BEIGE,Assembly,,Make-up,Face,CMAK01,Bobbie Cosmetics
21848,5313210000053,BOBBIEMUFD 12G SOFT HONEY PB 2,BOBBIE COSMETICS DARE TO BE FAIR VALUE PACK 2 12G IN SOFT HONEY,Assembly,,Make-up,Face,,Bobbie Cosmetics
21946,5313210000054,"BOBBIEMUBL READY, SET GLAM! B","BOBBIE COSMETICS READY, SET GLAM! SET B",Assembly,,Make-up,Face,CMAK01,Bobbie Cosmetics
27198,5313210000055,BOBBIEMUCN 4G CREAM,BOBBIE COSMETICS COVER UP! CONCEALER STICK 4G IN CREAM,Assembly,,Make-up,Face,CMAK01,Bobbie Cosmetics
27199,5313210000056,BOBBIEMUCN 4G TOAST,BOBBIE COSMETICS COVER UP! CONCEALER STICK 4G IN TOAST,Assembly,,Make-up,Face,CMAK01,Bobbie Cosmetics
27200,5313210000057,BOBBIEMUCN 4G HAZELNUT,BOBBIE COSMETICS COVER UP! CONCEALER STICK 4G IN HAZELNUT,Assembly,,Make-up,Face,CMAK01,Bobbie Cosmetics
31639,5313210000058,BOBBIEMUBL 2.26 BEAM,BOBBIE COSMETICS GLOW PLAY PRISM RADIANCE LUMINATING POWDER 2.2G IN BEAM,Assembly,,Make-up,Face,,Bobbie Cosmetics
31640,5313210000059,BOBBIEMUBL 2.26 DUSK,BOBBIE COSMETICS GLOW PLAY PRISM RADIANCE LUMINATING POWDER 2.2G IN DUSK,Assembly,,Make-up,Face,,Bobbie Cosmetics
31641,5313210000060,BOBBIEMUBL 2.26 HALO,BOBBIE COSMETICS GLOW PLAY PRISM RADIANCE LUMINATING POWDER 2.2G IN HALO,Assembly,,Make-up,Face,,Bobbie Cosmetics
4925,5313220000001,BOBBIEMUEB 0.30G BROW GRAY BROWN,BOBBIE COSMETICS RETRACTABLE EYEBROW PENCIL WITH BRUSH 0.30G IN GRAY BROWN,Assembly,,Make-up,Eyes,CMAK01,Bobbie Cosmetics
4926,5313220000002,BOBBIEMUEB 0.30G BROW MEDIUM BROWN,BOBBIE COSMETICS RETRACTABLE EYEBROW PENCIL WITH BRUSH 0.30G IN MEDIUM BROWN,Assembly,,Make-up,Eyes,CMAK01,Bobbie Cosmetics
4927,5313220000003,BOBBIEMUEB 4G DARK BROWN,BOBBIE COSMETICS PRO-BROW SHAPER POMADE & POWDER 4G IN DARK BROWN,Assembly,,Make-up,Eyes,CMAK01,Bobbie Cosmetics
4928,5313220000004,BOBBIEMUEB 4G TAUPE,BOBBIE COSMETICS PRO-BROW SHAPER POMADE & POWDER 4G IN TAUPE,Assembly,,Make-up,Eyes,CMAK01,Bobbie Cosmetics
4929,5313220000005,BOBBIEMUEB 3G MEDIUM BRUNETTE,BOBBIE COSMETICS GLAM EYES MICROBLADING EYEBROW PEN 3G IN MEDIUM BRUNETTE,Assembly,,Make-up,Eyes,CMAK01,Bobbie Cosmetics
4930,5313220000006,BOBBIEMUEB 3G DARK BRUNETTE,BOBBIE COSMETICS GLAM EYES MICROBLADING EYEBROW PEN 3G IN DARK BRUNETTE,Assembly,,Make-up,Eyes,CMAK01,Bobbie Cosmetics
4931,5313220000007,BOBBIEMUEL 2.6G  LASHLINE 01,BOBBIE COSMETICS LASH LINE BRIGHTENER 2.6G IN 01 (BLACK),Assembly,,Make-up,Eyes,CMAK01,Bobbie Cosmetics
4932,5313220000008,BOBBIEMUEL 2.6G  LASHLINE 02,BOBBIE COSMETICS LASH LINE BRIGHTENER 2.6G IN 02 (BROWN),Assembly,,Make-up,Eyes,CMAK01,Bobbie Cosmetics
4933,5313220000009,BOBBIEMUEL 2.6G  LASHLINE 03,BOBBIE COSMETICS LASH LINE BRIGHTENER 2.6G IN 03 (CREAM),Assembly,,Make-up,Eyes,CMAK01,Bobbie Cosmetics
4934,5313220000010,BOBBIEMUEL 1.3G  LINER BABYDOLLEYES,BOBBIE COSMETICS BABY DOLL-EYES BOLD LIQUID EYELINER 1.3G,Assembly,,Make-up,Eyes,CMAK01,Bobbie Cosmetics
4935,5313220000011,BOBBIEMUEL 2.3G  LINER FELTTIP,BOBBIE COSMETICS FELT-TIP LIQUID EYELINER 2.3G,Assembly,,Make-up,Eyes,CMAK01,Bobbie Cosmetics
4936,5313220000012,BOBBIEMUEL 2.3G  LINER ULTRAFINE,BOBBIE COSMETICS ULTRA FINE POINT LIQUID EYELINER 2.3G,Assembly,,Make-up,Eyes,CMAK01,Bobbie Cosmetics
18091,5313220000013,BOBBIEMUES 2.5G  ES DRAMA QUEEN,BOBBIE COSMETICS STYLEYES 2.5G IN DRAMA QUEEN,Assembly,,Make-up,Eyes,,Bobbie Cosmetics
18092,5313220000014,BOBBIEMUES 2.5G  ES FLIRTY,BOBBIE COSMETICS STYLEYES 2.5G IN FLIRTY,Assembly,,Make-up,Eyes,,Bobbie Cosmetics
18093,5313220000015,BOBBIEMUES 2.5G  ES GLOW,BOBBIE COSMETICS STYLEYES 2.5G IN GLOW,Assembly,,Make-up,Eyes,,Bobbie Cosmetics
18094,5313220000016,BOBBIEMUES 2.5G  ES VINTAGE,BOBBIE COSMETICS STYLEYES 2.5G IN VINTAGE,Assembly,,Make-up,Eyes,,Bobbie Cosmetics
18095,5313220000017,BOBBIEMUES 2.5G  ES WICKED,BOBBIE COSMETICS STYLEYES 2.5G IN WICKED,Assembly,,Make-up,Eyes,,Bobbie Cosmetics
4937,5313220000021,BOBBIEMUMS 8.6ML MASCARA 3D,BOBBIE COSMETICS GLAM LASH ULTIMATE 3D MASCARA 8.6ML,Assembly,,Make-up,Eyes,CMAK01,Bobbie Cosmetics
4938,5313220000022,BOBBIEMUMS 10ML MASCARALENGTHBOOST,BOBBIE COSMETICS GLAM LASH LENGTH BOOSTER MASCARA 10ML,Assembly,,Make-up,Eyes,CMAK01,Bobbie Cosmetics
4939,5313220000023,BOBBIEMUMS 9.4ML MASCARA MAXI CURL,BOBBIE COSMETICS GLAM LASH MAXI CURL MASCARA 9.4ML,Assembly,,Make-up,Eyes,CMAK01,Bobbie Cosmetics
17968,5313220000026,BOBBIEMUES 4G LID PALETTE,BOBBIE COSMETICS SPECTRACULAR LID PALETTE 4G,Assembly,,Make-up,Eyes,,Bobbie Cosmetics
19103,5313220000027,BOBBIEMUEY GETAWAY GLAM SET A,BOBBIE COSMETICS GETAWAY GLAM SET A,Assembly,,Make-up,Eyes,CMAK01,Bobbie Cosmetics
19002,5313220000028,BOBBIEMUEY GETAWAY GLAM SET B,BOBBIE COSMETICS GETAWAY GLAM SET B,Assembly,,Make-up,Eyes,CMAK01,Bobbie Cosmetics
19003,5313220000029,BOBBIEMUEY GETAWAY GLAM SET C,BOBBIE COSMETICS GETAWAY GLAM SET C,Assembly,,Make-up,Eyes,CMAK01,Bobbie Cosmetics
21047,5313220000030,BOBBIEMUES 8.4G DAYDREAM PALETTE,BOBBIE COSMETICS GLOW PLAY DAYDREAM EYESHADOW PALETTE 8.4G,Assembly,,Make-up,Eyes,,Bobbie Cosmetics
21048,5313220000031,BOBBIEMUES 14.6G NUDE PERFECTION  PALETTE,BOBBIE COSMETICS GLOW PLAY NUDE PERFECTION EYESHADOW PALETTE 8.4G,Assembly,,Make-up,Eyes,,Bobbie Cosmetics
21049,5313220000032,BOBBIEMUEB 3G AUBURN,BOBBIE COSMETICS GLOW PLAY BROW FLICK PEN 3G IN AUBURN,Assembly,,Make-up,Eyes,,Bobbie Cosmetics
21050,5313220000033,BOBBIEMUEB 3G RUSSET,BOBBIE COSMETICS GLOW PLAY BROW FLICK PEN 3G IN RUSSET,Assembly,,Make-up,Eyes,,Bobbie Cosmetics
21051,5313220000034,BOBBIEMUEB 0.15G CEDAR,BOBBIE COSMETICS GLOW PLAY SLIM SHADE-Y DETAILING EYEBROW PENCIL 0.15 IN CEDAR,Assembly,,Make-up,Eyes,,Bobbie Cosmetics
21052,5313220000035,BOBBIEMUEB 0.15G PEBBLE,BOBBIE COSMETICS GLOW PLAY SLIM SHADE-Y DETAILING EYEBROW PENCIL 0.15 IN PEBBLE,Assembly,,Make-up,Eyes,,Bobbie Cosmetics
21947,5313220000036,"BOBBIEMUEB READY, SET GLAM! A","BOBBIE COSMETICS READY, SET GLAM! SET A",Assembly,,Make-up,Eyes,CMAK01,Bobbie Cosmetics
26084,5313220000037,BOBBIEMUES 2.5G  ES RETROSPECK,BOBBIE COSMETICS STYLEYES 2.5G IN RETROSPECK,Assembly,,Make-up,Eyes,,Bobbie Cosmetics
26085,5313220000038,BOBBIEMUES 2.5G  ES TWINKS,BOBBIE COSMETICS STYLEYES 2.5G IN TWINKS,Assembly,,Make-up,Eyes,,Bobbie Cosmetics
26086,5313220000039,BOBBIEMUES 2.5G  ES DAZZLE-LIGHT,BOBBIE COSMETICS STYLEYES 2.5G IN DAZZLE-LIGHT,Assembly,,Make-up,Eyes,,Bobbie Cosmetics
31642,5313220000040,BOBBIEMUEB 0.60G MOONBEAM,BOBBIE COSMETICS GLOW PLAY ULTRA FINE LIQUID BROW PERFECTOR IN MOONBEAM,Assembly,,Make-up,Eyes,,Bobbie Cosmetics
31643,5313220000041,BOBBIEMUEB 0.60G MOONLIGHT,BOBBIE COSMETICS GLOW PLAY ULTRA FINE LIQUID BROW PERFECTOR IN MOONLIGHT,Assembly,,Make-up,Eyes,,Bobbie Cosmetics
31644,5313220000042,BOBBIEMUEL 0.6G CRAZE BUZZ,BOBBIE COSMETICS GLOW PLAY ULTRA PRECISION EYELINER 0.6G IN CRAZE BUZZ,Assembly,,Make-up,Eyes,,Bobbie Cosmetics
31645,5313220000043,BOBBIEMUEL 0.6G CRAZE WAVE,BOBBIE COSMETICS GLOW PLAY ULTRA PRECISION EYELINER 0.6G IN CRAZE WAVE,Assembly,,Make-up,Eyes,,Bobbie Cosmetics
31646,5313220000044,BOBBIEMUEL 0.12G HOT SHOT,BOBBIE COSMETICS GLOW PLAY EASY APPLY GEL LINER PEN 0.12G IN HOT SHOT,Assembly,,Make-up,Eyes,,Bobbie Cosmetics
31647,5313220000045,BOBBIEMUEL 0.12G PIXI SHOT,BOBBIE COSMETICS GLOW PLAY EASY APPLY GEL LINER PEN 0.12G IN PIXI SHOT,Assembly,,Make-up,Eyes,,Bobbie Cosmetics
31648,5313220000046,BOBBIEMUEL 1.5G LINER 2-IN-1 WINGED,BOBBIE COSMETICS GLOW PLAY 2 IN 1 WINGED EYELINER LIQUID PEN,Assembly,,Make-up,Eyes,,Bobbie Cosmetics
18096,5313230000001,BOBBIEMULS 4G    LS LS-04,BOBBIE COSMETICS PUCKER UP LIP COLOR 4G IN LS-04,Assembly,,Make-up,Lips,,Bobbie Cosmetics
